"Product Code","Product Name",Variant,Expected,Counted
9324590015031,"Pasta Saffron Lemon Tagliatelle 375g",,0.0000,
9347739000019,"jones Raspberry Rocky Road 125g",,0.0000,
9414416200298,"villa maria private bin merlot - cab sav",,0.0000,
9414416501876,"villa maria bin chardonay",,0.0000,
9421011240307,"Lemon Extra Virgin Olive Oil",,0.0000,
9421011240499,"Garlic Extra Virgin Olive Oil",,0.0000,
9421901312015,"Truffle Infused Olive Extra Virgin Olive Oil",,0.0000,
9421902350443,"Frantoio Extra Virgin Olive Oil",,0.0000,
999,"brownie cheese cake",,-14.0000,
9999999,"banana bread",,-1.0000,
"Amalfi Lemon Tea  ( 100g)","Amalfi Lemon Tea  ( 100g)",,0.0000,
BP0001,croissant,,-24.0000,
BP0002,chocolatine,,-21.0000,
BP0003,scone,,-9.0000,
BP0004,"chocolate muffine",,-10.0000,
BP0005,"blueberry muffine",,-14.0000,
BP0006,brownie,,-12.0000,
BP0007,"lemon cheese cake",,-7.0000,
BP0008,"blueberry cheese cake",,-3.0000,
BP0009,"carrot cake",,-9.0000,
BP0010,"red velvet",,-14.0000,
BP0011,"rainbow cake",,-20.0000,
BP0012,"chocolate cake",,-13.0000,
BP0014,"mixed fruit cake",,-6.0000,
BP0015,"opera cake",,-8.0000,
BP0016,"macaron chocolate",,-16.0000,
BP0017,"macaron caramel",,-15.0000,
BP0018,"macaron lemon butter",,-11.0000,
BP0019,"macaron strawberry",,-14.0000,
BP0020,"macaron mint",,-10.0000,
BP0021,"salt caramel tart",,-5.0000,
ch-02,"ploughman's board",,0.0000,
ch-03,"french platter",,-2.0000,
ch-04,"spanish platter",,-4.0000,
"Chocolate Lady Bug 150/ctn","Chocolate Lady Bus",,0.0000,
D0001,espresso,,-26.0000,
D0002,macchiato,,-10.0000,
D0003,americano,,-52.0000,
D0004,"cafe latte",,-66.0000,
D0005,cappuccino,,-93.0000,
D0006,"flat white",,-17.0000,
D0007,"cafe mocha",,-15.0000,
D0008,v60,,0.0000,
D0009,aeropress,,-1.0000,
D0010,"jones luxury hot choc",,-11.0000,
D0011,"chai latte",,-9.0000,
D0012,"english breakfast tea",,-9.0000,
D0013,"amalfi lemon tea",,-3.0000,
D0014,"earl grey tea",,-7.0000,
D0015,"chamomile tea",,-1.0000,
D0016,"ginger peach tea",,-4.0000,
D0017,"peppermint tea",,-2.0000,
D0018,"masala chai tea",,-2.0000,
D0019,"second flush green tea",,-2.0000,
D0020,"kawa tea",,0.0000,
D0021,"espresso shot",,-10.0000,
D0022,"soy milk",,-10.0000,
D0023,"reg..iced black coffee",,-31.0000,
D0024,"reg.. iced mocha",,-18.0000,
D0025,"reg..iced latte",,-54.0000,
D0026,"reg..iced cappuccino",,-21.0000,
D0027,"reg..iced chocolate",,-17.0000,
D0028,"large..iced black coffee",,-17.0000,
D0029,"large..iced mocha",,-15.0000,
D0030,"large..iced latte",,-20.0000,
D0031,"large..iced cappuccino",,-19.0000,
D0032,"large..iced chocolate",,-4.0000,
D0033,"mango and pineapple",,-24.0000,
D0034,"mixed berry",,-22.0000,
D0039,"orange juice",,-38.0000,
D0040,"carrot juice",,-4.0000,
D0041,"green apple juice",,-13.0000,
D0042,"watermelon juice",,-12.0000,
D0047,"chocolate milk shake",,-7.0000,
D0048,"vanilla milk shake",,-11.0000,
D0049,"strawberry milk shake",,-10.0000,
D0050,"oreo milk shake",,-8.0000,
"Earl Gray Tea  ( 100g)","Earl Gray Tea  ( 100g)",,-1.0000,
"Eliris oil 100ml","Eliris oil 100ml",,0.0000,
"Eliris oil 250ml","Eliris oil 250ml",,0.0000,
"English Breakfast Tea  ( 100g)","English Breakfast Tea  ( 100g)",,0.0000,
f-00001,"smoked bacon",,0.0000,
F-000013,"jones fries",,-10.0000,
F-000014,"english pork sausage",,0.0000,
F-00011,"tuna egg sandwich ONLY",,-20.0000,
F-00012,"tuna egg sandwich SET",,-10.0000,
F-00015,"BBQ pork ribs",,-10.0000,
F0001,"spicy asian chicken ONLY",,-27.0000,
F0002,"spicy asian chicken SET",,-19.0000,
F0004,"ham brie cranberry ONLY",,-20.0000,
F0005,"ham brie cranberry SET",,-16.0000,
F0006,"jones club sandwich",,-18.0000,
F0007,"parma ham & mozzarella ONLY",,-8.0000,
F0008,"parma ham & mazarella SET",,-4.0000,
F0009,"smoked chicken sandwich ONLY",,-14.0000,
F0010,"smoked chicken sandwich SET",,-19.0000,
F0011,"pumkin & feta salad",,-8.0000,
F0012,"jones cobb salad",,-5.0000,
F0013,"garden salad",,-10.0000,
F0014,"tuna salad",,-11.0000,
F0016,"beer buttered fish n chips",,-26.0000,
F0017,"jones beef burger",,-9.0000,
F0020,"jones big breakfast",,-5.0000,
F0021,"bacon & egg",,-4.0000,
F0022,"egg benedict",,-2.0000,
F0023,"mushroom omelette",,0.0000,
F0024,"smoked ham omelette",,0.0000,
F0025,"bacon & egg wrap",,-3.0000,
F0026,"organic granola",,0.0000,
F0027,"french toast",,-4.0000,
F0028,"jones truffle  parmesan fries",,-6.0000,
F0030,"smoked ham",,0.0000,
F0033,"sauteed mixed mushroom",,0.0000,
F0034,"hash brown",,-5.0000,
F0035,"slow-roasted tomatoes",,0.0000,
F0036,"backed bean",,-2.0000,
"Ginger Peach Tea  ( 100g)","Ginger Peach Tea  ( 100g)",,-1.0000,
i-01,"blood orange & cardamom cordial",,-5.0000,
i-02,"lime & kaffir lime",,-9.0000,
i-03,"passionfruit & lemongrass cordial",,-9.0000,
i-04,"pineapple & mint cordial",,-2.0000,
"Kawa tea ( 100g)","Kawa tea ( 100g)",,0.0000,
"Masala Chia  ( 100g)","Masala Chia  ( 100g)",,0.0000,
"Muesli Bircher 500 g","Muesli Bircher 500 g",,0.0000,
o-0001,"Venchi hearts each",,-1.0000,
o-0002,"Venchi Prendivoglia Asst",,0.0000,
o-0003,"Venchi Albiocca Candy Asst",,0.0000,
o-0004,"Venchi Cubotto Creme Brulee",,0.0000,
o-0005,"Venchi Hazelnut w Truffle",,0.0000,
o-0006,"Venchi Cubotto Creme Cacao",,0.0000,
o-0007,"Chocolate Bus",,-1.0000,
o-0008,"Venchi Pistachio w Truffle",,0.0000,
o-0009,"Chocolate Bee",,-4.0000,
"Organic Cinnamon Muesli","Organic Cinnamon Muesli",,0.0000,
p-01,abc,,-6.0000,
p-02,un-beet-able,,-4.0000,
p-03,"lemon ginger zinger",,-17.0000,
p-04,sunrise,,-3.0000,
pb-00007,"lamington cake",,-5.0000,
PB-0007,"apple crumble tart",,-2.0000,
"Pomegranate Molasses","Pomegranate Molasses",,0.0000,
"Rock Heart 150g","Rock Heart 150g",,0.0000,
"Rock Mixed Fruit 150g","Rock Mixed Fruit 150g",,0.0000,
"Rock Strawberry 150g","Rock Strawberry 150g",,0.0000,
s-01,"pumpkin soup",,-3.0000,
s-02,"tomato soup",,-7.0000,
s-03,"mushroom soup",,0.0000,
"Second Flush Green Tea  ( 100g)","Second Flush Green Tea  ( 100g)",,0.0000,
t-0003,"chicken linguine",,-21.0000,
"Venchi Albiocca Candy Asst","Venchi Albiocca Candy Asst",,0.0000,
"Venchi Cubotto Creme Brulee Pc","Venchi Cubotto Creme Brulee Pc",,0.0000,
"Venchi Cubotto Creme Cacao Pc","Venchi Cubotto Creme Cacao Pc",,0.0000,
"Venchi Dubledone Box 200g","Venchi Dubledone Box 200g",,0.0000,
"Venchi Hazelnut w Truffle","Venchi Hazelnut w Truffle",,0.0000,
"Venchi hearts each","Venchi hearts each",,0.0000,
"Venchi Pistachio w Truffle","Venchi Pistachio w Truffle",,0.0000,
"Venchi Prendivoglia Asst","Venchi Prendivoglia Asst",,0.0000,
WB0005,"house red wine",,-5.0000,
WB0007,"grosset springvale reisling",,0.0000,
WB0010,"house white wine",,-5.0000,
